id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1399370484047745026,1399370484047745026,2021-05-31 22:21:37 Malay Peninsula Standard Time,2021-05-31,22:21:37,+0800,872412088198545408,_jxsminee,melati dalam bahasa inggeris,,"hopefully next year kita dah boleh gawai dekat kampung walaupun saya rasa akan tetap ada sop, semoga harapan sarawak target vaksin 100% by August tercapai, Amennnnn",in,[],[],[],0,0,0,[],[],https://twitter.com/_jxsminee/status/1399370484047745026,False,,0,,,,,,,,[],,,,
1399370471846473731,1399370471846473731,2021-05-31 22:21:34 Malay Peninsula Standard Time,2021-05-31,22:21:34,+0800,1311356398928670720,xuhairi,Zuhairī𓂆,,"*Selepas dua tahun  ""Berkat doa wali-wali, rancangan Yahudi nak bunuh umat Islam dengan vaksin gagal.""",in,[],[],[],1,3,2,[],[],https://twitter.com/Xuhairi/status/1399370471846473731,False,https://twitter.com/ZZulfikli/status/1399301857604898820,0,,,,,,,,[],,,,
1399370435402162178,1399354832457138181,2021-05-31 22:21:25 Malay Peninsula Standard Time,2021-05-31,22:21:25,+0800,762570664758738944,nhurfatin,Tyń 🇵🇸,,"@unnfavourite Dahlah aku nak pindah korea lah. Letih lah duduk Malaysia menteri semua bodoh, artis macam pundek, vaksin lambat.",in,[],[],[],1,0,0,[],[],https://twitter.com/nhurfatin/status/1399370435402162178,False,,0,,,,,,,,"[{'screen_name': 'unnfavourite', 'name': '𝓘𝓼𝔂𝓪', 'id': '1005352693'}]",,,,
1399370435318325251,1399370435318325251,2021-05-31 22:21:25 Malay Peninsula Standard Time,2021-05-31,22:21:25,+0800,480746257,drmusanordin,Dr Musa Mohd Nordin,,"Chun @AlternatifPress tibai (?balun) org yg hebiaq (?celupar) pasal vaksin Contiang (?cakar) infographic pulun (?sungguh2) habis Slang utagha (?utara), sure tak cemuih (?bosan) 1.50 min pertama pun dah power Jom kita pakat share",in,"[{'screen_name': 'alternatifpress', 'name': 'alternatif.press', 'id': '1282911014808219648'}]",[],[],0,0,4,[],[],https://twitter.com/drmusanordin/status/1399370435318325251,False,https://twitter.com/alternatifpress/status/1399352623220674562,0,,,,,,,,[],,,,
1399370381375328262,1399369217724407810,2021-05-31 22:21:12 Malay Peninsula Standard Time,2021-05-31,22:21:12,+0800,182082702,laju_petang,🈴InginKu ➡️トイレで夜寝る,,"Selain itu, ada juga 81,5 juta dosis bahan baku vaksin produksi Sinovac yang setelah diolah di Bio Farma akan menjadi 65,5 juta dosis vaksin jadi. Jadi secara keseluruhan telah terdapat 75,9 juta dosis vaksin dalam bentuk jadi.",in,[],[],[],1,0,0,[],[],https://twitter.com/Laju_peTang/status/1399370381375328262,False,,0,,,,,,,,[],,,,
1399370377336266753,1399370377336266753,2021-05-31 22:21:11 Malay Peninsula Standard Time,2021-05-31,22:21:11,+0800,859439964039163904,azraiibadrul1,Azrai wood 🇵🇸,,"1 dose done ✅  Proses vaksin memang laju, perfect, mantap, ""orang cakap sweet sweet lei"". Doctor pun lawa lawa. Hahahahahahaha  https://t.co/86vkpRs97F",tl,[],[],['https://pbs.twimg.com/media/E2uP7q9UUAgJwd9.jpg'],0,0,0,[],[],https://twitter.com/Azraiibadrul1/status/1399370377336266753,False,,1,https://pbs.twimg.com/media/E2uP7q9UUAgJwd9.jpg,,,,,,,[],,,,
1399370357073539079,1399368342629019652,2021-05-31 22:21:06 Malay Peninsula Standard Time,2021-05-31,22:21:06,+0800,2162648468,sy4heera,syashine,,"@Meowwwissa tula pasal. given rm100, nak vaksin working in mall je dah kena pay rm50 lmao",in,[],[],[],0,0,0,[],[],https://twitter.com/sy4heera/status/1399370357073539079,False,,0,,,,,,,,"[{'screen_name': 'Meowwwissa', 'name': '♥ 𝓶𝓪𝓻𝓼 ♥', 'id': '947964254'}]",,,,
1399370355752407043,1399369217724407810,2021-05-31 22:21:06 Malay Peninsula Standard Time,2021-05-31,22:21:06,+0800,182082702,laju_petang,🈴InginKu ➡️トイレで夜寝る,,"Dgn kedatangan vaksin tahap ke-14 ini, maka  Indonesia telah menerima 3 jt dosis vaksin bentuk jd produksi Sinovac, 6,41 jt dosis vaksin bentuk jadi produksi AstraZeneca &amp; 1 jt dosis vaksin bentuk jd produksi Sinopharm d mana 500 rb merupakan hibah dri pemerintah Uni Emirat Arab.  https://t.co/jUGJpU8b2k",in,[],[],['https://pbs.twimg.com/media/E2uP7BOVoAMsHYH.jpg'],1,0,0,[],[],https://twitter.com/Laju_peTang/status/1399370355752407043,False,,1,https://pbs.twimg.com/media/E2uP7BOVoAMsHYH.jpg,,,,,,,[],,,,
1399370346566877188,1399367119397998593,2021-05-31 22:21:04 Malay Peninsula Standard Time,2021-05-31,22:21:04,+0800,1543265491,luciferbstfrnd,hafiz,,"Jadi pengen urging kalian aja yang sehat dan bisa divaksin, please go get your shot. Karena kalau kalian ga bisa vaksin kaya aku, terbatas banget pergerakannya karena emang harus milih bgt main sama siapa dan sering swab juga, yang biayanya ga sedikit *cries with empty wallet*",in,[],[],[],0,0,0,[],[],https://twitter.com/luciferbstfrnd/status/1399370346566877188,False,,0,,,,,,,,[],,,,
1399370334906712067,1399230984973811712,2021-05-31 22:21:01 Malay Peninsula Standard Time,2021-05-31,22:21:01,+0800,1149902348736552961,imelda_anatasya,Ketupat Goreng,,@lesmailll Enggak ada yg jamin udah di vaksin bakal terpapar. Tapi lebih baik di vaksin buat ningkatin daya kekebalan tubuh biar makin kecil kemungkinan terpaparnya.,in,[],[],[],0,0,0,[],[],https://twitter.com/Imelda_anatasya/status/1399370334906712067,False,,0,,,,,,,,"[{'screen_name': 'lesmailll', 'name': 'Mail bin Mail', 'id': '1246791549536497666'}]",,,,
1399370273518800897,1399370273518800897,2021-05-31 22:20:46 Malay Peninsula Standard Time,2021-05-31,22:20:46,+0800,872175115793858561,projonolsatu,CN2024,,Tetap Patuh Prokes walau sudah di vaksin.  #IndonesiaMaju.                  #Jokowidodo #Jokowi #Erickthohir  https://t.co/diAuYz71hn,in,[],[],['https://pbs.twimg.com/media/E2uP1l9UUAA-9MW.jpg'],0,0,0,"['indonesiamaju', 'jokowidodo', 'jokowi', 'erickthohir']",[],https://twitter.com/projonolsatu/status/1399370273518800897,False,,1,https://pbs.twimg.com/media/E2uP1l9UUAA-9MW.jpg,,,,,,,[],,,,
1399370251989442566,1399294349804900356,2021-05-31 22:20:41 Malay Peninsula Standard Time,2021-05-31,22:20:41,+0800,195246160,dezzzap,zaaaaap 🇸🇩,,@husnabthasbi77 Untong laa cucuk vaksin time birthday! 🥳🥳,in,[],[],[],0,0,0,[],[],https://twitter.com/dezzzap/status/1399370251989442566,False,,0,,,,,,,,"[{'screen_name': 'husnabthasbi77', 'name': 'うな Na', 'id': '1022557040'}]",,,,
1399370222818131969,1399301857604898820,2021-05-31 22:20:34 Malay Peninsula Standard Time,2021-05-31,22:20:34,+0800,702701314644443136,_abangngah,Anak Kedua..,,@IzzatFadzlan @ZZulfikli Cuba kau tgok acronim vaksin tu...kau a aq p...so fikir la siapa dulu....ini semua dh di plan,in,[],[],[],0,0,0,[],[],https://twitter.com/_AbangNgah/status/1399370222818131969,False,,0,,,,,,,,"[{'screen_name': 'IzzatFadzlan', 'name': 'Leon', 'id': '962658008'}, {'screen_name': 'ZZulfikli', 'name': 'ZaYeD ZulFikLi', 'id': '157595197'}]",,,,
1399370218976079873,1399370218976079873,2021-05-31 22:20:33 Malay Peninsula Standard Time,2021-05-31,22:20:33,+0800,143758955,astagfiruwoh,Sayang,,Testi setelah vaksin :   Badan pengen meledak Nyerinya bikin nangis Demam sampe ngimpi yg jelek2 Tangan mo ngewel terus  Pokoknya lemes sebadan2,in,[],[],[],1,0,0,[],[],https://twitter.com/Astagfiruwoh/status/1399370218976079873,False,,0,,,,,,,,[],,,,
1399370208607801344,1399370208607801344,2021-05-31 22:20:31 Malay Peninsula Standard Time,2021-05-31,22:20:31,+0800,79714051,mackillah,PAKAR PEMUSNAH𝖒̴̑͒̅̇͌̐̈̈́̌͌ PRASARANA𝖒̴̑͒̅̇͌̐̈̈́̌͌,,KALAU 2 TAHUN LAGI ORANG YANG DAH AMBIL VAKSIN SIHAT WALAFIAT USTAD LEBAI YANG ALIM LEBIH NIH PULA MENINGGAL #TANYALAHUSTARD,in,[],[],[],0,0,0,['tanyalahustard'],[],https://twitter.com/mackillah/status/1399370208607801344,False,https://twitter.com/ZZulfikli/status/1399301857604898820,0,,,,,,,,[],,,,
1399370207383101449,1399370207383101449,2021-05-31 22:20:31 Malay Peninsula Standard Time,2021-05-31,22:20:31,+0800,1280763530128457729,paradeid_,parade.id,,Indonesia Kedatangan Lagi Vaksin Sinovac Sebanyak 8 Juta   https://t.co/nkFPxKoovO  #Nasional #Kesehatan #Vaksin #Sinovac #Covid_19 #Ekonomi #Menteri #BUMN  @erickthohir,in,"[{'screen_name': 'erickthohir', 'name': 'erick thohir', 'id': '43088704'}]",['https://parade.id/indonesia-kedatangan-lagi-vaksin-sinovac-sebanyak-8-juta/'],[],0,0,0,"['nasional', 'kesehatan', 'vaksin', 'sinovac', 'covid_19', 'ekonomi', 'menteri', 'bumn']",[],https://twitter.com/paradeid_/status/1399370207383101449,False,,0,,,,,,,,[],,,,
1399370185690152960,1399370185690152960,2021-05-31 22:20:25 Malay Peninsula Standard Time,2021-05-31,22:20:25,+0800,1102414874670297089,pejuangind01,Pejuangind01,,"Vaksin sinovac luar biasa NIH,👍😁  https://t.co/9SVHgVv8bm",in,[],[],['https://pbs.twimg.com/media/E2uPxBsVEAEG6WL.jpg'],0,0,1,[],[],https://twitter.com/pejuangind01/status/1399370185690152960,False,,1,https://pbs.twimg.com/media/E2uPxBsVEAEG6WL.jpg,,,,,,,[],,,,
1399370145349324800,1399370145349324800,2021-05-31 22:20:16 Malay Peninsula Standard Time,2021-05-31,22:20:16,+0800,451225460,yussrahmokhtar,MYMM,,Takut covid tapi tak nak vaksin ni  Adalah sama jenis dengan  Nak lockdown tapi harapkan bantuan,in,[],[],[],0,0,0,[],[],https://twitter.com/yussrahmokhtar/status/1399370145349324800,False,,0,,,,,,,,[],,,,
1399370116349845506,1399370116349845506,2021-05-31 22:20:09 Malay Peninsula Standard Time,2021-05-31,22:20:09,+0800,1367873924625702915,strwvxrry,Vian. ia,,"Yang pertama kali gue pikirin abis di vaksin, nanti takut di kontrol pemerintah kek di film divergent anjir",in,[],[],[],4,0,0,[],[],https://twitter.com/strwvxrry/status/1399370116349845506,False,,0,,,,,,,,[],,,,
1399370104891011080,1399370104891011080,2021-05-31 22:20:06 Malay Peninsula Standard Time,2021-05-31,22:20:06,+0800,112324279,aunizulkhairi,IA,,Cucuk vaksin mati lagi 2 tahun? Ok la tuuu sempat bertaubat. Kalau tak vaksin belum tentu hidup 2 bulan lagi tok cik oiii,in,[],[],[],0,0,0,[],[],https://twitter.com/aunizulkhairi/status/1399370104891011080,False,,0,,,,,,,,[],,,,
1399370101833355267,1399370101833355267,2021-05-31 22:20:05 Malay Peninsula Standard Time,2021-05-31,22:20:05,+0800,88179868,fizzyload,Fizzy Fizz,,"Aight, Vaksin pn ada back door org buat resell ke ?",in,[],[],[],0,0,0,[],[],https://twitter.com/FizzyLOAD/status/1399370101833355267,False,https://twitter.com/fahmi_fadzil/status/1399360635901661185,0,,,,,,,,[],,,,
1399370083231682562,1399370083231682562,2021-05-31 22:20:01 Malay Peninsula Standard Time,2021-05-31,22:20:01,+0800,1035185036,_aazibmelon,Azibun 🇵🇸,,Pakcik pakar virology ke? Nabi kan suruh serah pada yg pakar. Mufti arab saudi pun amik vaksin pakcik oi. Kebenaran apa? Papazola ke?,in,[],[],[],0,0,0,[],[],https://twitter.com/_aazibmelon/status/1399370083231682562,False,https://twitter.com/zzulfikli/status/1399301857604898820,0,,,,,,,,[],,,,
1399370083000938498,1399370083000938498,2021-05-31 22:20:01 Malay Peninsula Standard Time,2021-05-31,22:20:01,+0800,704261106869473280,nadelxxi,ИΛИΛ,,dh tahu nk pegi vaksin tu pakailah baju lengan pendek astagaaa🤦🏻‍♀️,in,[],[],[],0,0,0,[],[],https://twitter.com/Nadelxxi/status/1399370083000938498,False,,0,,,,,,,,[],,,,
1399370068606128137,1399369983587622912,2021-05-31 22:19:58 Malay Peninsula Standard Time,2021-05-31,22:19:58,+0800,1359763791903289344,rosisalisa,Salisa Rosi,,Jadi tuh Kamar Dagang dan Industri Indonesia (Kadin) mencatat sebanyak 11.542 perusahaan telah mendaftar program vaksinasi gotong royong alias vaksin mandiri per 14 Maret.,in,[],[],[],1,0,0,[],[],https://twitter.com/RosiSalisa/status/1399370068606128137,False,,0,,,,,,,,[],,,,
1399370068107030530,1399360707599081475,2021-05-31 22:19:57 Malay Peninsula Standard Time,2021-05-31,22:19:57,+0800,1289530685384871938,tolkmy1,tolkmy,,@maliqueredzuan @drzul_albakri Ramai pulak yg viralkan dlm tik tok. Sbbtu orang kampung kat kedah ramai xambik vaksin.,in,[],[],[],0,0,0,[],[],https://twitter.com/tolkmy1/status/1399370068107030530,False,,0,,,,,,,,"[{'screen_name': 'maliqueredzuan', 'name': 'MR 🇲🇾🇵🇸', 'id': '145534327'}, {'screen_name': 'drzul_albakri', 'name': '🇲🇾 Dr. Zulkifli Mohamad Al-Bakri', 'id': '786039877775216640'}]",,,,
1399370038214152194,1399370038214152194,2021-05-31 22:19:50 Malay Peninsula Standard Time,2021-05-31,22:19:50,+0800,629473923,wanalias_,Syazwan,,Aku pulak excited tengok ramai dah dapat vaksin,in,[],[],[],0,0,1,[],[],https://twitter.com/WanAlias_/status/1399370038214152194,False,,0,,,,,,,,[],,,,
1399369948820955138,1399369948820955138,2021-05-31 22:19:29 Malay Peninsula Standard Time,2021-05-31,22:19:29,+0800,1312524510596227072,__zulhusni__,bu,,"Allah ada cakap ke dalam Al-Quran kalau kita ambil vaksin dua tahun lagi mati? Kalau takde, kira besar mana dosa fitnah ni?",in,[],[],[],0,0,0,[],[],https://twitter.com/__zulhusni__/status/1399369948820955138,False,https://twitter.com/ZZulfikli/status/1399301857604898820,0,,,,,,,,[],,,,
1399369890679582721,1399369890679582721,2021-05-31 22:19:15 Malay Peninsula Standard Time,2021-05-31,22:19:15,+0800,984739402873098240,myhaaaruuu6,WTS📌 | Fhos,,Napa sih anakku mogok makan atau sakit tiap mau vaksin 😭,in,[],[],[],0,0,0,[],[],https://twitter.com/myhaaaruuu6/status/1399369890679582721,False,,0,,,,,,,,[],,,,
1399369882269982730,1399301857604898820,2021-05-31 22:19:13 Malay Peninsula Standard Time,2021-05-31,22:19:13,+0800,962658008,izzatfadzlan,Leon,,"@_AbangNgah @ZZulfikli Itu vaksin lain 😂, tengok la vaksin mana dapat hidup lama 🥲",in,[],[],[],1,0,0,[],[],https://twitter.com/IzzatFadzlan/status/1399369882269982730,False,,0,,,,,,,,"[{'screen_name': '_AbangNgah', 'name': 'Anak Kedua..', 'id': '702701314644443136'}, {'screen_name': 'ZZulfikli', 'name': 'ZaYeD ZulFikLi', 'id': '157595197'}]",,,,
1399369857074823176,1399369857074823176,2021-05-31 22:19:07 Malay Peninsula Standard Time,2021-05-31,22:19:07,+0800,875420982533537792,gengyanlim,Lim Geng Yan,,"Thank you for vaccinating us @ Jasper Lodge Tanjung Tokong, Penang. @JKJAVMY  https://t.co/DCzqvqlzoV",en,"[{'screen_name': 'jkjavmy', 'name': 'vaksin covid-19 🇲🇾', 'id': '1341580537509470209'}]",[],['https://pbs.twimg.com/media/E2uPdrtVEAEuKvk.jpg'],0,0,0,[],[],https://twitter.com/gengyanlim/status/1399369857074823176,False,,1,https://pbs.twimg.com/media/E2uPdrtVEAEuKvk.jpg,,,,,,,[],,,,
1399369839907540996,1399369839907540996,2021-05-31 22:19:03 Malay Peninsula Standard Time,2021-05-31,22:19:03,+0800,1168139906054361088,ateeeentan,𝚝 𝚎 𝚗,,terima kasih kepada semua yang melayan kesedihan saya tentang vaksin appointment esok. saya amat menghargainya 🥲👍🏻,in,[],[],[],1,0,1,[],[],https://twitter.com/ateeeentan/status/1399369839907540996,False,,0,,,,,,,,[],,,,
1399369796089569283,1399369796089569283,2021-05-31 22:18:53 Malay Peninsula Standard Time,2021-05-31,22:18:53,+0800,351550675,thxusm,🧚‍♀️,,"demi nyelamatin diri sendiri orang lain  jadi korban. hampir aja emak w ketipu vaksin coronces, serem banget. 😐",in,[],[],[],0,0,1,[],[],https://twitter.com/thxusm/status/1399369796089569283,False,,0,,,,,,,,[],,,,
1399369791232565255,1398622525786001411,2021-05-31 22:18:51 Malay Peninsula Standard Time,2021-05-31,22:18:51,+0800,1389487116137099268,rikoadit4,Riko Adit,,@arusbaik_id Vaksin terbaik untuk kitaa. Cepat capai herd immunity gaeesss  mantap emang,in,[],[],[],0,0,0,[],[],https://twitter.com/RikoAdit4/status/1399369791232565255,False,,0,,,,,,,,"[{'screen_name': 'arusbaik_id', 'name': 'Arus Baik', 'id': '1352202181194076164'}]",,,,
1399369790133727233,1399369790133727233,2021-05-31 22:18:51 Malay Peninsula Standard Time,2021-05-31,22:18:51,+0800,795925185194930176,iuasdfghjkl,Mstqmh,,"Salam. Mak saya dapat double macam ni, nak pergi yang mana satu? @JKJAVMY  https://t.co/isJXXatKmu",in,"[{'screen_name': 'jkjavmy', 'name': 'vaksin covid-19 🇲🇾', 'id': '1341580537509470209'}]",[],"['https://pbs.twimg.com/media/E2uPYRyVUAYmXBV.jpg', 'https://pbs.twimg.com/media/E2uPYcpVUAE5n8y.jpg']",0,0,0,[],[],https://twitter.com/iuasdfghjkl/status/1399369790133727233,False,,1,https://pbs.twimg.com/media/E2uPYRyVUAYmXBV.jpg,,,,,,,[],,,,
1399369786732077066,1399367119397998593,2021-05-31 22:18:50 Malay Peninsula Standard Time,2021-05-31,22:18:50,+0800,1543265491,luciferbstfrnd,hafiz,,"""Terus u udah vaksin, pis?""— belum hehe tapi bukan gak mau ya. Aku ga bisa karena ya ga eligible dan termasuk ke kriteria yang belum boleh divaksin 💔",in,[],[],[],1,0,0,[],[],https://twitter.com/luciferbstfrnd/status/1399369786732077066,False,,0,,,,,,,,[],,,,
1399369759095853061,1399369759095853061,2021-05-31 22:18:44 Malay Peninsula Standard Time,2021-05-31,22:18:44,+0800,614177128,aidelnizzuddin,It's me aidel nizzuddin,,@JKJAVMY pertanyaan sy hari tu x dilayan ke ??? 😂😂😂,in,[],[],[],0,0,0,[],[],https://twitter.com/aidelnizzuddin/status/1399369759095853061,False,,0,,,,,,,,[],,,,
1399369748656189442,1399369748656189442,2021-05-31 22:18:41 Malay Peninsula Standard Time,2021-05-31,22:18:41,+0800,1354309567832678403,uhuy_ujang,Ujang Uhuy,,Vaksin  https://t.co/acWVpPjSFu,tr,[],[],['https://pbs.twimg.com/media/E2uPQqgVoAAcH3I.jpg'],0,0,0,[],[],https://twitter.com/uhuy_ujang/status/1399369748656189442,False,,1,https://pbs.twimg.com/media/E2uPQqgVoAAcH3I.jpg,,,,,,,[],,,,
1399369743442669570,1399333726564220935,2021-05-31 22:18:40 Malay Peninsula Standard Time,2021-05-31,22:18:40,+0800,30168425,ksiddhu,Kamal Siddhu,,@TanggaPMO @Khairykj @JKJAVMY All making money and killing the rakyat....explain yourselves.....poor GP’s who are so well versed in giving vaccines are being screwed royally....and here a Lab is getting all the perks and contracts.....,en,[],[],[],0,0,0,[],[],https://twitter.com/ksiddhu/status/1399369743442669570,False,,0,,,,,,,,"[{'screen_name': 'TanggaPMO', 'name': 'Tangga Putra Perdana', 'id': '1233793090831306752'}, {'screen_name': 'Khairykj', 'name': 'Khairy Jamaluddin 🇲🇾🌺', 'id': '18901882'}, {'screen_name': 'JKJAVMY', 'name': 'Vaksin COVID-19 🇲🇾', 'id': '1341580537509470209'}]",,,,
1399369723926646793,1399333726564220935,2021-05-31 22:18:35 Malay Peninsula Standard Time,2021-05-31,22:18:35,+0800,86589668,inbarajs,King of Happiness,,"@Kendogdoll @iztyl90 @TanggaPMO @Khairykj @JKJAVMY @BookDoc Ideally KKM should be paying them a reasonable “delivery fee” to help speed up vaccination, not allow them to offer it to paying customers",en,[],[],[],0,0,0,[],[],https://twitter.com/Inbarajs/status/1399369723926646793,False,,0,,,,,,,,"[{'screen_name': 'Kendogdoll', 'name': 'KokoCat', 'id': '745356283'}, {'screen_name': 'iztyl90', 'name': 'Dr Isaac', 'id': '1076833810447134720'}, {'screen_name': 'TanggaPMO', 'name': 'Tangga Putra Perdana', 'id': '1233793090831306752'}, {'screen_name': 'Khairykj', 'name': 'Khairy Jamaluddin 🇲🇾🌺', 'id': '18901882'}, {'screen_name': 'JKJAVMY', 'name': 'Vaksin COVID-19 🇲🇾', 'id': '1341580537509470209'}, {'screen_name': 'BookDoc', 'name': 'BookDoc', 'id': '3243835500'}]",,,,
1399369722718609412,1399301857604898820,2021-05-31 22:18:35 Malay Peninsula Standard Time,2021-05-31,22:18:35,+0800,2825710292,muszzmustapha,Pak Mus™🇲🇾,,@HaizulZikri @alfiezik @ZZulfikli Habis die sebar benda tak elok dalam usaha kita nak perangi virus ni benda bagus la ? Orang yang lebih alim ulamak . Imam masjidil haram . Semua dah vaksin . Dia nak cakap apa? Agenda yahudi ?,in,[],[],[],0,0,0,[],[],https://twitter.com/muszzmustapha/status/1399369722718609412,False,,0,,,,,,,,"[{'screen_name': 'HaizulZikri', 'name': 'Haizul Zikri', 'id': '1252448514304548866'}, {'screen_name': 'alfiezik', 'name': 'Alfie', 'id': '3267746250'}, {'screen_name': 'ZZulfikli', 'name': 'ZaYeD ZulFikLi', 'id': '157595197'}]",,,,
1399369693073272832,1399369693073272832,2021-05-31 22:18:28 Malay Peninsula Standard Time,2021-05-31,22:18:28,+0800,2195080752,atiqanacr,iamnurulatiqa 🇲🇾,,Takde ke mana2 orang yg boleh volunteer ambik org tua dekat pasir mas ni?  Aku dah mula stress dah. Mak sorg kat kg. Nak g vaksin dgn apa. Ni dh kali kedua reschedule. Anak2 smua jauh.,in,[],[],[],0,0,0,[],[],https://twitter.com/AtiqaNACR/status/1399369693073272832,False,,0,,,,,,,,[],,,,
1399369688782573574,1399369688782573574,2021-05-31 22:18:27 Malay Peninsula Standard Time,2021-05-31,22:18:27,+0800,37595323,adrianncf,Achafoo🎗⚖️ #KerajaanGagal,,Jadi @officialmosti boleh bagi vaksin companie$ tapi Selangor minta x bagi ya? Itu macam ya?,in,"[{'screen_name': 'officialmosti', 'name': 'mosti', 'id': '557466837'}]",[],[],0,0,1,[],[],https://twitter.com/AdrianNCF/status/1399369688782573574,False,https://twitter.com/fahmi_fadzil/status/1399360635901661185,0,,,,,,,,[],,,,
1399369679722803209,1399366769416937473,2021-05-31 22:18:25 Malay Peninsula Standard Time,2021-05-31,22:18:25,+0800,4517167514,sirajapadoha,👁 Hasian 👀,,"Erick Thohir mengatakan Indonesia memiliki 75,9 juta VAKSIN, ini artinya jika satu Orang MENGGUNAKAN dua dosis maka cukup utk 37,5 juta rakyat Indonesia.  Semoga rakyat Indonesia pada sadar bhw COVID-19 itu sangat mematikan kalau TIDAK MAU MEMATUHI Protokol Kesehatan.  🎬 (2).  https://t.co/gKniLHfhld",in,[],[],[],0,0,0,[],[],https://twitter.com/sirajapadoha/status/1399369679722803209,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1399368965177049089/pu/img/EIh73U49hlpQzyF1.jpg,,,,,,,[],,,,
1399369664430366727,1399369664430366727,2021-05-31 22:18:21 Malay Peninsula Standard Time,2021-05-31,22:18:21,+0800,1354309567832678403,uhuy_ujang,Ujang Uhuy,,Vaksin  https://t.co/vszkYweDIG,tr,[],[],['https://pbs.twimg.com/media/E2uPOJRUUAY0glr.jpg'],0,0,0,[],[],https://twitter.com/uhuy_ujang/status/1399369664430366727,False,,1,https://pbs.twimg.com/media/E2uPOJRUUAY0glr.jpg,,,,,,,[],,,,
1399369662882664453,1399369658466070536,2021-05-31 22:18:21 Malay Peninsula Standard Time,2021-05-31,22:18:21,+0800,21848042,rozali53,rozali bin meat,,akan mati. Suntikan vaksin sahaja tidak mencukupi sekiranya rakyat masih degil dan tidak berdisiplin. Jadi bukan semuanya salah kerajaan. Rakyat pun banyak kesalahan juga.,in,[],[],[],0,0,0,[],[],https://twitter.com/rozali53/status/1399369662882664453,False,,0,,,,,,,,[],,,,
1399369644612329472,1399369644612329472,2021-05-31 22:18:16 Malay Peninsula Standard Time,2021-05-31,22:18:16,+0800,2807486449,brosyahirnazri,Pak Karim,,"Kalau yang ambik ni vaksin jangka hidup dua tahun ,   habistu kalau yg tak ambik vaksin tapi mati dalam jangka masa sebelum dua tahun ni nak salahkan sapa pulak ?",in,[],[],[],0,0,0,[],[],https://twitter.com/brosyahirnazri/status/1399369644612329472,False,,0,,,,,,,,[],,,,
1399369643869933574,1399210939803570178,2021-05-31 22:18:16 Malay Peninsula Standard Time,2021-05-31,22:18:16,+0800,2358100668,7ninetyeight_,🅨︎𝔞ʎꪖ 🌸,,"@LarissaPing Bangganya dgn org tua yg ambil vaksin.. tapi ada gak org muda tapi bodoh.. tadi ada member call, sembng isu vaksin . Dia tak bagi ambil vaksin. Aku jawab je ""saya rela mati atau sakit sbb vaksin, dari saya mati sbb covid""  trus member diam 😌",in,[],[],[],0,0,0,[],[],https://twitter.com/7ninetyeight_/status/1399369643869933574,False,,0,,,,,,,,"[{'screen_name': 'LarissaPing', 'name': 'Larissa Ping', 'id': '1100411167975997440'}]",,,,
1399369613436067849,1399369613436067849,2021-05-31 22:18:09 Malay Peninsula Standard Time,2021-05-31,22:18:09,+0800,499387660,farhanmdshariff,farhan ariff,,Siang malam aku pening pala nak bagi line vaksin jalan smooth kat sini lek ja depa kata sapa cucuk vaksin mati lagi 2 tahun 🥴,in,[],[],[],0,0,0,[],[],https://twitter.com/farhanmdshariff/status/1399369613436067849,False,,0,,,,,,,,[],,,,
1399369611246596101,1399369611246596101,2021-05-31 22:18:09 Malay Peninsula Standard Time,2021-05-31,22:18:09,+0800,496686931,fasyafnfi,fnfasya,,"Hahahaha #perangmelawanantivaxx #perangmelawanberitapalsu in whatsapp group family. Dengan family sendiri paling mencabar, so izinkan sis bangga mereka semua dah mula mahu ambil vaksin. 😂😂  https://t.co/hSSanqYtZs",in,[],[],['https://pbs.twimg.com/media/E2uPPbKUYAYF-GD.jpg'],0,0,1,"['perangmelawanantivaxx', 'perangmelawanberitapalsu']",[],https://twitter.com/fasyaFNFi/status/1399369611246596101,False,,1,https://pbs.twimg.com/media/E2uPPbKUYAYF-GD.jpg,,,,,,,[],,,,
1399369593651486725,1399369593651486725,2021-05-31 22:18:04 Malay Peninsula Standard Time,2021-05-31,22:18:04,+0800,1582423100,beliapahang,Majlis Belia Negeri Pahang,,Lindung Diri &amp; Keluarga dengan Vaksin. Ayuh daftar segera di MySejahtera  https://t.co/gEpNs7qCYb,in,[],[],['https://pbs.twimg.com/media/E2uPNzQVgAIbekg.jpg'],0,0,0,[],[],https://twitter.com/BeliaPahang/status/1399369593651486725,False,,1,https://pbs.twimg.com/media/E2uPNzQVgAIbekg.jpg,,,,,,,[],,,,
